method,case_id,category,archive_name,member_name,context,tags,input_bytes,expected_status,expected_ok,expected_classified,expected_bytes_preserved,actual_ok,actual_classified,actual_bytes_preserved,filter_decision,extraction_outcome,outside_write_clean,link_behavior,metadata_behavior,parse_ok,zipfile_contrast,external_security_not_tested,tarfile_data_filter_available,tarfile_tar_filter_available,tarfile_fully_trusted_filter_available,correct,fail_reason,expected_fail_naive,elapsed_ms,output_chars,note
custom_reject_traversal_filter,T003,safe_directory,fictional_event,fictional_event/data/,safe_member,safe_directory,21,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,4.69731,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T004,dot_component,toy_archive,toy_archive/./note.txt,safe_member,dot_component,22,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,4.171014,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T005,redundant_separator,demo_payload,demo_payload//safe.txt,safe_member,redundant_separator,22,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,4.155893,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T006,traversal_path,sample_bundle,../outside.txt,traversal_member,"traversal_path,naive_negative",14,error,True,False,True,True,False,True,reject,blocked,True,,,,,,,,,True,,False,2.538427,226,custom_reject_traversal (REAL): blocked – traversal rejected
custom_reject_traversal_filter,T007,traversal_path,synthetic_report,sample_bundle/../../etc/passwd,traversal_member,"traversal_path,naive_negative",30,error,True,False,True,True,False,True,reject,blocked,True,,,,,,,,,True,,False,2.452552,226,custom_reject_traversal (REAL): blocked – traversal rejected
custom_reject_traversal_filter,T008,absolute_path,example_note,/etc/passwd,absolute_path,"absolute_path,naive_negative",11,error,True,False,True,True,False,True,reject,blocked,True,,,,,,,,,True,,False,2.441599,230,custom_reject_traversal (REAL): blocked – absolute path rejected
custom_reject_traversal_filter,T009,absolute_path,example_project,/tmp/evil.txt,absolute_path,"absolute_path,naive_negative",13,error,True,False,True,True,False,True,reject,blocked,True,,,,,,,,,True,,False,2.455067,230,custom_reject_traversal (REAL): blocked – absolute path rejected
custom_reject_traversal_filter,T010,windows_drive_path,test_widget,C:/temp/file.txt,windows_path_caveat,windows_drive_path,16,error,True,False,True,True,False,True,reject,blocked,True,,,,,,,,,True,,False,2.425147,230,custom_reject_traversal (REAL): blocked – windows drive rejected
custom_reject_traversal_filter,T011,unc_path,fictional_event,//server/share/file.txt,windows_path_caveat,unc_path,23,error,True,False,True,True,False,True,reject,blocked,True,,,,,,,,,True,,False,2.355399,230,custom_reject_traversal (REAL): blocked – absolute path rejected
custom_reject_traversal_filter,T012,absolute_path,toy_archive,/leading/slash.txt,absolute_path,absolute_path,18,error,True,False,True,True,False,True,reject,blocked,True,,,,,,,,,True,,False,2.423754,230,custom_reject_traversal (REAL): blocked – absolute path rejected
custom_reject_traversal_filter,T013,backslash_path,demo_payload,demo_payload\subdir\file.txt,windows_path_caveat,backslash_path,28,success,True,False,True,True,True,True,allow,success,True,,,,,,,,,True,"classified: expected False, got True; filter_decision: expected reject, got allow; extraction_outcome: expected blocked, got success",False,3.055696,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T014,unicode_filename,sample_bundle,sample_bundle/café.txt,unicode_path,unicode_filename,23,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,4.272888,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T015,unicode_filename,synthetic_report,synthetic_report/café.txt,unicode_path,unicode_filename,27,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,4.151151,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T016,unicode_filename,example_note,example_note/📦.txt,unicode_path,unicode_filename,21,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,4.163946,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T017,long_path,example_project,example_project/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/deep.txt,unicode_path,long_path,84,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,35.555696,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T018,shell_metachar_filename,test_widget,test_widget/sp ace $HOME `id`.txt,safe_member,shell_metachar_filename,33,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,4.132436,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T019,control_character_filename,fictional_event,"fictional_event/bad
name.txt",safe_member,control_character_filename,28,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,4.241625,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T020,symlink_inside,toy_archive,toy_archive/link_inside,symlink_caveat,symlink_inside,23,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.79526,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T021,symlink_outside,demo_payload,demo_payload/evil_link,symlink_caveat,"symlink_outside,naive_negative",22,error,True,False,True,True,True,True,allow,success,True,,,,,,,,,True,"classified: expected False, got True; filter_decision: expected reject, got allow; extraction_outcome: expected blocked, got success",False,3.730557,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T022,symlink_follow_caveat,sample_bundle,sample_bundle/tricky.txt,symlink_caveat,symlink_follow_caveat,24,error,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,4.098975,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T023,hardlink_inside,synthetic_report,synthetic_report/hard_inside,hardlink_caveat,hardlink_inside,28,success,True,True,True,True,False,True,reject,blocked,True,,,,,,,,,True,"classified: expected True, got False; filter_decision: expected allow, got reject; extraction_outcome: expected success, got blocked",False,3.5595,258,"custom_reject_traversal (REAL): blocked – ""linkname 'synthetic_report/safe.txt' not found"""
custom_reject_traversal_filter,T024,hardlink_outside,example_note,example_note/hard_evil,hardlink_caveat,"hardlink_outside,naive_negative",22,error,True,False,True,True,True,True,allow,success,True,,,,,,,,,True,"classified: expected False, got True; filter_decision: expected reject, got allow; extraction_outcome: expected blocked, got success",False,3.740223,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T025,special_file,example_project,example_project/dev_null,special_file_caveat,special_file,24,error,True,False,True,True,False,True,reject,blocked,True,,,,,,,,,True,,False,3.511118,241,custom_reject_traversal (REAL): blocked – [Errno 1] Operation not permitted
custom_reject_traversal_filter,T026,fifo_file,test_widget,test_widget/my_fifo,special_file_caveat,fifo_file,19,error,True,False,True,True,True,True,allow,success,True,,,,,,,,,True,"classified: expected False, got True; filter_decision: expected reject, got allow; extraction_outcome: expected blocked, got success",False,3.820613,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T027,permission_metadata,fictional_event,fictional_event/suid_bin,metadata_caveat,permission_metadata,24,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.845286,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T028,permission_metadata,toy_archive,toy_archive/executable.sh,metadata_caveat,permission_metadata,25,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.858822,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T029,ownership_metadata,demo_payload,demo_payload/owned.txt,metadata_caveat,ownership_metadata,22,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.712424,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T030,mtime_metadata,sample_bundle,sample_bundle/timed.txt,metadata_caveat,mtime_metadata,23,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.718622,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T031,pax_metadata,synthetic_report,synthetic_report/pax.txt,metadata_caveat,pax_metadata,24,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.930375,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T032,duplicate_member,example_note,example_note/dup.txt,safe_member,duplicate_member,20,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.823721,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T033,duplicate_member,example_project,example_project/conflict,safe_member,duplicate_member,24,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.733142,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T034,partial_extraction,test_widget,test_widget/partial.txt,metadata_caveat,partial_extraction,23,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.83449,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T035,data_filter,fictional_event,fictional_event/safe.txt,filter_behavior,data_filter,24,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.880552,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T036,tar_filter,toy_archive,toy_archive/safe.txt,filter_behavior,tar_filter,20,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.827442,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T037,fully_trusted_filter,demo_payload,demo_payload/safe.txt,filter_behavior,fully_trusted_filter,21,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,4.085283,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T038,default_filter,sample_bundle,sample_bundle/safe.txt,filter_behavior,default_filter,22,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,4.045615,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T039,custom_filter,synthetic_report,../traversal.txt,filter_behavior,"custom_filter,traversal_path,naive_negative",16,error,True,False,True,True,False,True,reject,blocked,True,,,,,,,,,True,,False,2.310335,226,custom_reject_traversal (REAL): blocked – traversal rejected
custom_reject_traversal_filter,T040,custom_filter,example_note,example_note/link_evil,filter_behavior,"custom_filter,symlink_outside,naive_negative",22,error,True,False,True,True,True,True,allow,success,True,,,,,,,,,True,"classified: expected False, got True; filter_decision: expected reject, got allow; extraction_outcome: expected blocked, got success",False,3.640432,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T041,custom_filter,example_project,example_project/dev_zero,filter_behavior,"custom_filter,special_file",24,error,True,False,True,True,False,True,reject,blocked,True,,,,,,,,,True,,False,3.315137,241,custom_reject_traversal (REAL): blocked – [Errno 1] Operation not permitted
custom_reject_traversal_filter,T042,list_before_extract,test_widget,test_widget/listme.txt,filter_behavior,list_before_extract,22,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.959303,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T043,extractfile_only,fictional_event,fictional_event/readme.txt,filter_behavior,extractfile_only,26,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.908029,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T044,zipfile_contrast,toy_archive,toy_archive/zip_safe.txt,zipfile_contrast,zipfile_contrast,24,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.828192,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T045,zipfile_contrast,demo_payload,../zip_traversal.txt,zipfile_contrast,"zipfile_contrast,traversal_path,naive_negative",20,error,True,False,True,True,False,True,reject,blocked,True,,,,,,,,,True,,False,2.274118,226,custom_reject_traversal (REAL): blocked – traversal rejected
custom_reject_traversal_filter,T046,archive_bomb_not_tested,sample_bundle,sample_bundle/bomb.txt,external_truth_not_tested,archive_bomb_not_tested,22,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.878165,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T047,archive_bomb_not_tested,synthetic_report,synthetic_report/size_bomb.txt,external_truth_not_tested,archive_bomb_not_tested,30,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.904052,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T048,symlink_race_not_tested,example_note,example_note/race.txt,external_truth_not_tested,symlink_race_not_tested,21,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.839282,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T049,real_cve_not_tested,example_project,example_project/cve.txt,external_truth_not_tested,real_cve_not_tested,23,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.836785,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T050,external_truth_not_tested,test_widget,test_widget/external.txt,external_truth_not_tested,external_truth_not_tested,24,success,True,True,True,True,True,True,allow,success,True,,,,,,,,,True,,False,3.88088,198,custom_reject_traversal (REAL): allowed
custom_reject_traversal_filter,T051,naive_negative,fictional_event,../../../etc/passwd,traversal_member,"naive_negative,traversal_path",19,error,True,False,True,True,False,True,reject,blocked,True,,,,,,,,,True,,False,2.234737,226,custom_reject_traversal (REAL): blocked – traversal rejected
custom_reject_traversal_filter,T052,naive_negative,toy_archive,/absolute/evil.txt,absolute_path,"naive_negative,absolute_path",18,error,True,False,True,True,False,True,reject,blocked,True,,,,,,,,,True,,False,2.22664,230,custom_reject_traversal (REAL): blocked – absolute path rejected
custom_reject_traversal_filter,T053,naive_negative,demo_payload,demo_payload/symlink_out,symlink_caveat,"naive_negative,symlink_outside",24,error,True,False,True,True,True,True,allow,success,True,,,,,,,,,True,"classified: expected False, got True; filter_decision: expected reject, got allow; extraction_outcome: expected blocked, got success",False,3.490664,198,custom_reject_traversal (REAL): allowed
custom_reject_links_filter,T001,safe_regular_file,example_project,example_project/README.txt,safe_member,safe_regular_file,26,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,3.84381,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T002,safe_regular_file,test_widget,test_widget/nested/config.json,safe_member,safe_regular_file,30,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.683459,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T003,safe_directory,fictional_event,fictional_event/data/,safe_member,safe_directory,21,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.4334,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T004,dot_component,toy_archive,toy_archive/./note.txt,safe_member,dot_component,22,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,3.919472,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T005,redundant_separator,demo_payload,demo_payload//safe.txt,safe_member,redundant_separator,22,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,3.809464,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T006,traversal_path,sample_bundle,../outside.txt,traversal_member,"traversal_path,naive_negative",14,error,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,2.828638,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T007,traversal_path,synthetic_report,sample_bundle/../../etc/passwd,traversal_member,"traversal_path,naive_negative",30,error,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.269832,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T008,absolute_path,example_note,/etc/passwd,absolute_path,"absolute_path,naive_negative",11,error,True,True,True,True,False,True,reject,,True,blocked,,,,,,,,True,"classified: expected True, got False; filter_decision: expected allow, got reject; link_behavior: expected n/a, got blocked",False,2.241808,242,custom_reject_links (REAL): blocked – [Errno 13] Permission denied: '/etc/passwd'
custom_reject_links_filter,T009,absolute_path,example_project,/tmp/evil.txt,absolute_path,"absolute_path,naive_negative",13,error,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,2.982892,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T010,windows_drive_path,test_widget,C:/temp/file.txt,windows_path_caveat,windows_drive_path,16,error,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.684586,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T011,unc_path,fictional_event,//server/share/file.txt,windows_path_caveat,unc_path,23,error,True,True,True,True,False,True,reject,,True,blocked,,,,,,,,True,"classified: expected True, got False; filter_decision: expected allow, got reject; link_behavior: expected n/a, got blocked",False,2.777799,239,custom_reject_links (REAL): blocked – [Errno 13] Permission denied: '//server'
custom_reject_links_filter,T012,absolute_path,toy_archive,/leading/slash.txt,absolute_path,absolute_path,18,error,True,True,True,True,False,True,reject,,True,blocked,,,,,,,,True,"classified: expected True, got False; filter_decision: expected allow, got reject; link_behavior: expected n/a, got blocked",False,2.464029,239,custom_reject_links (REAL): blocked – [Errno 13] Permission denied: '/leading'
custom_reject_links_filter,T013,backslash_path,demo_payload,demo_payload\subdir\file.txt,windows_path_caveat,backslash_path,28,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,2.845877,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T014,unicode_filename,sample_bundle,sample_bundle/café.txt,unicode_path,unicode_filename,23,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.077495,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T015,unicode_filename,synthetic_report,synthetic_report/café.txt,unicode_path,unicode_filename,27,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.040259,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T016,unicode_filename,example_note,example_note/📦.txt,unicode_path,unicode_filename,21,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.101579,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T017,long_path,example_project,example_project/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/deep.txt,unicode_path,long_path,84,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,34.148453,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T018,shell_metachar_filename,test_widget,test_widget/sp ace $HOME `id`.txt,safe_member,shell_metachar_filename,33,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.394153,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T019,control_character_filename,fictional_event,"fictional_event/bad
name.txt",safe_member,control_character_filename,28,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.181688,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T020,symlink_inside,toy_archive,toy_archive/link_inside,symlink_caveat,symlink_inside,23,success,True,False,True,True,False,True,reject,,True,blocked,,,,,,,,True,,False,2.461003,237,custom_reject_links (REAL): blocked – link rejected: toy_archive/link_inside
custom_reject_links_filter,T021,symlink_outside,demo_payload,demo_payload/evil_link,symlink_caveat,"symlink_outside,naive_negative",22,error,True,False,True,True,False,True,reject,,True,blocked,,,,,,,,True,,False,2.48676,236,custom_reject_links (REAL): blocked – link rejected: demo_payload/evil_link
custom_reject_links_filter,T022,symlink_follow_caveat,sample_bundle,sample_bundle/tricky.txt,symlink_caveat,symlink_follow_caveat,24,error,True,False,True,True,True,True,allow,,True,n/a,,,,,,,,True,"classified: expected False, got True; filter_decision: expected reject, got allow; link_behavior: expected blocked, got n/a",False,4.017419,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T023,hardlink_inside,synthetic_report,synthetic_report/hard_inside,hardlink_caveat,hardlink_inside,28,success,True,False,True,True,False,True,reject,,True,blocked,,,,,,,,True,,False,2.41723,242,custom_reject_links (REAL): blocked – link rejected: synthetic_report/hard_inside
custom_reject_links_filter,T024,hardlink_outside,example_note,example_note/hard_evil,hardlink_caveat,"hardlink_outside,naive_negative",22,error,True,False,True,True,False,True,reject,,True,blocked,,,,,,,,True,,False,2.379611,236,custom_reject_links (REAL): blocked – link rejected: example_note/hard_evil
custom_reject_links_filter,T025,special_file,example_project,example_project/dev_null,special_file_caveat,special_file,24,error,True,True,True,True,False,True,reject,,True,blocked,,,,,,,,True,"classified: expected True, got False; filter_decision: expected allow, got reject; link_behavior: expected n/a, got blocked",False,3.427811,232,custom_reject_links (REAL): blocked – [Errno 1] Operation not permitted
custom_reject_links_filter,T026,fifo_file,test_widget,test_widget/my_fifo,special_file_caveat,fifo_file,19,error,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,3.773801,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T027,permission_metadata,fictional_event,fictional_event/suid_bin,metadata_caveat,permission_metadata,24,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.071327,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T028,permission_metadata,toy_archive,toy_archive/executable.sh,metadata_caveat,permission_metadata,25,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.044562,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T029,ownership_metadata,demo_payload,demo_payload/owned.txt,metadata_caveat,ownership_metadata,22,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.089663,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T030,mtime_metadata,sample_bundle,sample_bundle/timed.txt,metadata_caveat,mtime_metadata,23,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.167339,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T031,pax_metadata,synthetic_report,synthetic_report/pax.txt,metadata_caveat,pax_metadata,24,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.148591,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T032,duplicate_member,example_note,example_note/dup.txt,safe_member,duplicate_member,20,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.190624,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T033,duplicate_member,example_project,example_project/conflict,safe_member,duplicate_member,24,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.035765,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T034,partial_extraction,test_widget,test_widget/partial.txt,metadata_caveat,partial_extraction,23,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,3.991305,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T035,data_filter,fictional_event,fictional_event/safe.txt,filter_behavior,data_filter,24,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.088237,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T036,tar_filter,toy_archive,toy_archive/safe.txt,filter_behavior,tar_filter,20,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.116729,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T037,fully_trusted_filter,demo_payload,demo_payload/safe.txt,filter_behavior,fully_trusted_filter,21,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.11271,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T038,default_filter,sample_bundle,sample_bundle/safe.txt,filter_behavior,default_filter,22,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.125881,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T039,custom_filter,synthetic_report,../traversal.txt,filter_behavior,"custom_filter,traversal_path,naive_negative",16,error,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,3.138314,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T040,custom_filter,example_note,example_note/link_evil,filter_behavior,"custom_filter,symlink_outside,naive_negative",22,error,True,False,True,True,False,True,reject,,True,blocked,,,,,,,,True,,False,2.378984,236,custom_reject_links (REAL): blocked – link rejected: example_note/link_evil
custom_reject_links_filter,T041,custom_filter,example_project,example_project/dev_zero,filter_behavior,"custom_filter,special_file",24,error,True,True,True,True,False,True,reject,,True,blocked,,,,,,,,True,"classified: expected True, got False; filter_decision: expected allow, got reject; link_behavior: expected n/a, got blocked",False,3.548702,232,custom_reject_links (REAL): blocked – [Errno 1] Operation not permitted
custom_reject_links_filter,T042,list_before_extract,test_widget,test_widget/listme.txt,filter_behavior,list_before_extract,22,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.090202,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T043,extractfile_only,fictional_event,fictional_event/readme.txt,filter_behavior,extractfile_only,26,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.131673,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T044,zipfile_contrast,toy_archive,toy_archive/zip_safe.txt,zipfile_contrast,zipfile_contrast,24,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.06673,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T045,zipfile_contrast,demo_payload,../zip_traversal.txt,zipfile_contrast,"zipfile_contrast,traversal_path,naive_negative",20,error,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,3.110715,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T046,archive_bomb_not_tested,sample_bundle,sample_bundle/bomb.txt,external_truth_not_tested,archive_bomb_not_tested,22,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.212456,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T047,archive_bomb_not_tested,synthetic_report,synthetic_report/size_bomb.txt,external_truth_not_tested,archive_bomb_not_tested,30,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.194102,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T048,symlink_race_not_tested,example_note,example_note/race.txt,external_truth_not_tested,symlink_race_not_tested,21,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.148049,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T049,real_cve_not_tested,example_project,example_project/cve.txt,external_truth_not_tested,real_cve_not_tested,23,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.101962,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T050,external_truth_not_tested,test_widget,test_widget/external.txt,external_truth_not_tested,external_truth_not_tested,24,success,True,True,True,True,True,True,allow,,True,n/a,,,,,,,,True,,False,4.12073,208,custom_reject_links (REAL): regular file/directory allowed
custom_reject_links_filter,T051,naive_negative,fictional_event,../../../etc/passwd,traversal_member,"naive_negative,traversal_path",19,error,True,True,True,True,False,True,reject,,True,blocked,,,,,,,,True,"classified: expected True, got False; filter_decision: expected allow, got reject; link_behavior: expected n/a, got blocked",False,2.490854,267,custom_reject_links (REAL): blocked – [Errno 13] Permission denied: '/tmp/tmptpv8eowb/../../../etc/passwd'
custom_reject_links_filter,T052,naive_negative,toy_archive,/absolute/evil.txt,absolute_path,"naive_negative,absolute_path",18,error,True,True,True,True,False,True,reject,,True,blocked,,,,,,,,True,"classified: expected True, got False; filter_decision: expected allow, got reject; link_behavior: expected n/a, got blocked",False,2.620157,240,custom_reject_links (REAL): blocked – [Errno 13] Permission denied: '/absolute'
custom_reject_links_filter,T053,naive_negative,demo_payload,demo_payload/symlink_out,symlink_caveat,"naive_negative,symlink_outside",24,error,True,False,True,True,False,True,reject,,True,blocked,,,,,,,,True,,False,2.383306,238,custom_reject_links (REAL): blocked – link rejected: demo_payload/symlink_out
custom_reject_special_files_filter,T001,safe_regular_file,example_project,example_project/README.txt,safe_member,safe_regular_file,26,success,True,True,True,True,True,True,allow,,True,,preserved,,,,,,,True,,False,4.07965,220,custom_reject_special (REAL): regular file/directory allowed
